x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,outcome
2.75,0.0,0.0,0.0,0.91,0.0,0.0,0.0,87,0.0,0.531,0.0,1
0.0,0.0,0.15,0.753,0.61,0.92,0.0,0.0,1128,0.3,0.732,0.3,1
0.0,0.0,0.0,0.0,1.56,0.52,0.0,0.0,131,0.52,0.867,0.0,1
1.28,0.0,0.0,0.0,2.14,0.42,0.0,0.0,117,0.42,1.117,0.0,1
1.15,0.84,0.06,0.16699999999999998,4.48,0.0,0.72,0.0,442,1.57,0.01,0.06,1
2.92,0.0,0.2,0.065,2.4,0.1,1.14,0.1,817,0.2,0.785,0.31,1
0.9,0.0,5.4,0.21,1.8,5.4,0.0,0.0,347,0.0,0.841,0.0,1
4.12,0.0,0.17,0.057,1.97,0.0,1.79,0.0,599,0.53,1.158,0.35,1
0.77,0.08,0.08,0.103,3.43,0.51,0.08,0.0,1456,1.46,0.348,0.0,1
1.84,0.0,0.23,0.036000000000000004,2.76,0.0,0.69,0.0,285,1.15,0.841,0.0,1
0.06,0.0,0.0,0.032,0.32,0.0,0.0,0.0,240,0.78,0.0,0.13,1
1.05,1.58,0.0,0.263,3.7,1.05,0.0,0.0,266,0.0,0.7020000000000001,0.52,1
3.24,0.0,0.32,0.157,2.27,0.32,0.32,0.0,139,0.64,0.0,0.0,1
5.97,0.54,0.0,0.318,2.17,0.54,0.54,0.0,129,1.63,0.715,0.0,1
3.27,0.0,0.0,0.253,3.27,1.63,0.0,0.0,36,0.0,0.759,0.0,1
0.94,0.0,0.0,0.107,2.45,0.0,0.37,0.0,244,0.0,0.242,0.0,1
2.82,0.0,0.35,0.0,5.3,0.7,1.06,0.0,213,0.35,0.411,0.35,1
2.06,0.0,2.41,0.0,4.13,0.0,0.0,0.0,68,1.03,0.0,2.06,1
0.94,0.0,0.0,0.107,2.45,0.0,0.37,0.0,239,0.0,0.295,0.0,1
3.2,0.64,0.64,0.459,1.28,0.64,0.64,0.0,119,1.28,0.551,0.0,1
3.26,0.0,0.32,0.159,2.28,0.32,0.32,0.0,139,0.65,0.0,0.0,1
2.56,0.64,0.64,0.369,1.28,0.64,0.64,0.0,119,1.28,0.5539999999999999,0.0,1
0.0,0.18,0.0,0.07,0.94,0.18,0.0,0.0,191,0.0,0.07,0.0,1
2.75,0.0,0.0,0.0,0.91,0.0,0.0,0.0,87,0.0,0.532,0.0,1
1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0.0,0.309,0.0,1
0.86,0.0,0.43,0.0,1.72,0.43,0.43,0.0,116,1.29,0.129,0.0,1
1.3,0.0,0.0,0.0,2.17,0.43,0.0,0.0,114,0.43,1.133,0.0,1
1.03,0.0,0.0,0.0,1.72,0.34,0.0,0.0,264,0.34,0.718,0.0,1
0.0,0.0,0.16,0.6629999999999999,0.82,1.64,0.0,0.0,1116,0.16,0.906,0.16,1
1.09,0.85,0.06,0.16699999999999998,4.49,0.0,0.72,0.0,442,1.57,0.01,0.06,1
0.58,0.11,0.11,0.094,0.58,0.46,0.23,0.0,389,0.58,0.322,0.23,1
0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,19,0.0,1.284,1.23,1
0.0,0.0,0.91,0.269,0.0,0.0,0.0,0.0,87,0.91,0.672,0.0,1
5.26,0.0,0.0,0.199,1.31,0.0,0.0,0.0,53,0.0,0.0,0.0,1
0.93,0.0,0.0,0.107,2.44,0.0,0.37,0.0,251,0.0,0.268,0.0,1
0.94,0.0,0.0,0.107,2.45,0.0,0.37,0.0,244,0.0,0.241,0.0,1
3.25,0.0,0.32,0.157,2.28,0.32,0.32,0.0,139,0.65,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,0.0,0.511,0.0,1
1.24,0.0,0.0,0.0,2.49,0.31,0.0,0.0,349,0.31,1.152,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,0.0,0.511,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,1
0.17,0.0,0.17,0.6809999999999999,1.04,1.74,0.0,0.17,967,0.17,0.754,0.17,1
4.0,1.0,1.0,0.13699999999999998,2.0,0.0,2.0,0.0,33,2.0,0.275,0.0,1
2.1,0.0,0.0,0.175,3.15,1.05,1.05,0.0,107,0.0,0.35100000000000003,0.0,1
0.0,0.0,0.16,0.67,0.98,2.13,0.0,0.49,1030,0.32,0.693,0.16,1
0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,127,0.0,1.4340000000000002,1.53,1
5.26,0.0,0.0,0.201,1.31,0.0,0.0,0.0,54,0.0,0.0,0.0,1
3.84,0.0,0.0,0.23,3.84,1.28,0.0,0.0,72,0.0,0.23,0.0,1
0.47,0.0,0.94,0.0,0.94,0.0,0.47,0.0,77,0.0,0.217,0.0,1
0.25,0.25,0.0,0.209,2.81,0.0,0.25,0.0,211,0.51,0.209,0.25,1
1.46,0.36,0.0,0.181,1.09,0.36,0.73,0.0,356,0.36,0.604,0.0,1
2.58,0.64,0.0,0.37,1.93,1.29,0.64,0.0,122,1.93,0.462,0.0,1
0.43,0.0,0.0,0.062,0.43,0.43,0.0,0.0,65,0.0,0.31,0.0,1
3.84,0.0,0.0,0.23,3.84,1.28,0.0,0.0,72,0.0,0.23,0.0,1
0.0,0.0,0.6,0.0,1.82,0.0,0.0,0.0,38,0.0,0.0,0.6,1
3.25,0.0,0.32,0.159,2.28,0.32,0.32,0.0,139,0.65,0.0,0.0,1
5.19,0.0,0.0,0.198,1.29,0.0,0.0,0.0,55,0.0,0.0,0.0,1
3.84,0.0,0.0,0.23,3.84,1.28,0.0,0.0,72,0.0,0.23,0.0,1
2.54,0.63,0.63,0.3,1.27,0.63,0.63,0.0,118,1.27,0.501,0.0,1
2.61,0.65,0.0,0.463,1.96,1.3,0.65,0.0,122,1.3,0.8340000000000001,0.0,1
0.58,0.0,0.0,1.121,0.19,0.0,0.0,0.19,2043,1.16,0.0,0.0,1
0.43,0.0,0.0,0.062,0.43,0.43,0.0,0.0,65,0.0,0.31,0.0,1
0.23,0.0,0.0,0.038,0.4,0.08,0.23,0.0,1254,0.16,0.406,0.0,1
2.58,0.64,0.0,0.37,1.93,1.29,0.64,0.0,122,1.93,0.462,0.0,1
0.43,0.0,0.0,0.062,0.43,0.43,0.0,0.0,65,0.0,0.31,0.0,1
1.46,0.36,0.0,0.181,1.09,0.36,0.73,0.0,356,0.36,0.604,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,51,0.0,0.0,0.0,1
3.84,0.0,0.0,0.23,3.84,1.28,0.0,0.0,72,0.0,0.23,0.0,1
3.25,0.0,0.32,0.158,2.28,0.32,0.32,0.0,139,0.65,0.0,0.0,1
1.09,0.85,0.06,0.16699999999999998,4.49,0.0,0.72,0.0,441,1.57,0.01,0.06,1
5.26,0.0,0.0,0.201,1.31,0.0,0.0,0.0,54,0.0,0.0,0.0,1
0.45,0.45,0.45,0.127,0.91,0.0,0.45,0.0,161,0.0,0.063,0.0,1
0.0,0.0,1.16,0.0,3.48,4.65,2.32,0.0,21,0.0,0.0,0.0,1
0.0,0.0,1.25,0.0,3.75,6.25,0.0,0.0,19,0.0,0.0,0.0,1
0.17,0.0,0.0,0.017,0.07,0.05,0.1,0.02,3271,0.02,0.107,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,5.0,0.0,1
1.94,0.0,0.0,0.0,4.36,0.48,0.0,0.0,81,0.48,2.443,0.0,1
1.19,0.0,0.0,0.036000000000000004,3.81,0.23,0.0,0.0,543,0.23,1.018,0.23,1
3.25,0.0,0.32,0.158,2.28,0.32,0.32,0.0,139,0.65,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7.69,0.0,0.0,1
1.19,0.0,0.0,0.036000000000000004,3.81,0.23,0.0,0.0,543,0.23,1.018,0.23,1
2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,89,0.0,0.11,0.0,1
1.3,0.23,0.05,0.259,1.53,0.76,0.11,0.0,660,0.23,0.102,0.65,1
3.24,0.0,0.32,0.157,2.27,0.32,0.32,0.0,139,0.64,0.0,0.0,1
0.67,0.0,0.0,0.11,0.67,0.0,0.0,0.0,132,0.67,0.332,0.0,1
0.17,0.0,0.0,0.017,0.07,0.05,0.1,0.02,3271,0.02,0.107,0.0,1
0.0,0.0,0.0,0.114,0.67,0.0,0.0,0.0,139,0.67,0.802,0.0,1
0.2,0.0,0.0,0.338,0.2,0.2,0.0,0.0,2205,0.0,0.831,0.0,1
0.0,0.0,0.0,0.103,1.22,0.61,0.0,0.0,178,1.22,0.517,0.0,1
3.7,0.0,1.48,0.0,2.22,0.74,0.74,0.0,61,1.48,0.108,0.74,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0.45,0.153,0.0,1
1.36,0.46,0.0,0.479,3.12,0.23,0.42,0.0,2218,0.15,0.319,0.31,1
1.77,0.0,0.35,0.0,4.25,0.7,0.0,0.0,183,0.7,0.397,0.7,1
1.21,0.0,0.0,0.0,3.65,2.43,0.0,0.0,31,1.21,0.0,0.0,1
5.26,0.0,0.0,0.199,1.31,0.0,0.0,0.0,53,0.0,0.0,0.0,1
1.8,0.72,0.0,0.202,4.44,0.6,0.24,0.0,479,1.44,0.101,0.72,1
0.89,0.44,0.0,0.0,4.46,0.0,0.0,0.0,37,1.78,0.0,0.0,1
0.42,0.85,0.25,0.114,1.62,0.25,0.08,0.0,1402,0.85,0.42,0.17,1
0.93,0.0,0.0,0.0,2.8,0.46,0.0,0.0,120,0.46,0.6629999999999999,0.0,1
0.0,0.0,0.14,0.745,0.57,0.86,0.0,0.0,1315,0.14,0.826,0.14,1
1.1,0.85,0.0,0.16899999999999998,4.4,0.0,0.73,0.0,444,1.59,0.01,0.06,1
1.1,0.85,0.0,0.16899999999999998,4.4,0.0,0.73,0.0,451,1.59,0.01,0.06,1
1.26,0.44,0.0,0.236,2.98,0.38,0.44,0.0,1059,0.19,0.429,0.25,1
0.89,0.08,0.08,0.109,3.58,0.53,0.08,0.0,1277,1.52,0.369,0.0,1
0.42,1.1,0.0,0.101,1.86,0.08,0.0,0.0,1834,1.52,0.35600000000000004,0.25,1
0.96,0.0,0.48,0.0,3.36,0.0,0.96,0.0,95,0.48,0.163,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,1
2.97,1.78,0.0,0.42,2.97,0.0,0.59,0.0,72,0.59,0.105,0.0,1
1.21,0.0,0.6,0.304,3.65,0.0,0.0,0.0,74,1.21,0.101,0.0,1
1.26,0.44,0.0,0.235,2.98,0.38,0.44,0.0,1070,0.19,0.428,0.25,1
0.0,0.0,0.0,0.326,0.0,0.0,0.0,0.0,78,0.0,0.163,0.0,1
0.66,0.0,0.33,0.0,2.64,1.65,0.0,0.0,141,0.33,0.537,0.0,1
1.35,0.0,0.67,0.0,3.37,0.0,0.67,0.0,189,0.0,0.28600000000000003,0.0,1
1.28,0.46,0.0,0.134,3.49,0.0,0.46,0.0,655,0.46,0.23,0.11,1
0.62,0.0,0.0,0.0,2.79,0.31,0.62,0.0,115,1.55,0.0,0.0,1
2.88,0.0,0.96,0.0,2.88,0.0,0.0,0.0,13,0.96,0.616,0.96,1
1.4,0.35,0.7,0.061,5.96,0.7,0.0,0.0,94,1.05,0.3670000000000001,0.0,1
1.1,0.0,0.0,0.0,3.31,0.55,0.0,0.0,75,0.55,0.524,0.0,1
1.75,0.0,0.0,0.0,1.75,0.0,2.93,0.0,113,0.29,0.0,0.29,1
3.57,0.0,0.0,0.0,0.89,0.0,0.0,0.0,105,0.0,0.52,0.0,1
0.89,0.08,0.08,0.109,3.58,0.53,0.08,0.0,1278,1.52,0.369,0.0,1
3.48,0.0,0.0,0.08199999999999999,1.16,1.74,0.0,0.0,102,3.48,0.165,0.0,1
0.4,0.0,0.0,0.019,0.43,0.37,0.1,0.0,3550,0.1,0.034,0.1,1
0.0,0.0,0.0,0.6829999999999999,0.42,0.0,0.0,0.0,301,0.84,2.636,0.0,1
0.51,0.0,0.25,0.0,2.29,0.25,0.0,0.0,153,0.25,0.354,0.0,1
0.42,0.85,0.25,0.114,1.61,0.25,0.08,0.0,1407,0.85,0.394,0.17,1
0.6,0.0,0.12,0.0,0.36,0.12,0.0,0.0,1234,0.24,0.34,0.12,1
1.31,0.43,0.0,0.21600000000000005,2.62,0.43,0.87,0.0,320,0.87,0.5770000000000001,0.0,1
1.02,0.0,0.0,0.153,2.35,0.0,0.0,0.0,368,0.0,0.153,0.14,1
2.02,0.14,0.14,0.08,2.89,0.0,0.0,0.0,1222,0.28,0.269,0.0,1
2.51,0.62,0.62,0.273,1.25,0.62,0.62,0.0,121,1.25,0.456,0.0,1
3.87,0.0,0.33,0.054000000000000006,2.02,0.0,1.68,0.0,621,0.33,1.118,0.33,1
2.0,0.14,0.14,0.07200000000000001,2.86,0.0,0.0,0.0,1229,0.28,0.241,0.14,1
2.11,0.15,0.0,0.076,2.56,0.0,0.0,0.0,1216,0.15,0.255,0.0,1
1.35,0.51,0.0,0.51,3.03,0.21,0.43,0.0,2333,0.14,0.443,0.29,1
1.36,0.0,0.0,0.519,1.36,0.68,2.73,0.0,228,0.0,1.143,0.0,1
1.1,0.0,0.0,0.193,1.76,0.55,0.0,0.0,389,0.22,0.3670000000000001,0.0,1
2.97,0.0,0.49,0.165,2.47,0.49,0.99,0.0,225,1.48,0.4970000000000001,0.0,1
0.0,0.0,0.0,0.0,4.71,0.94,0.0,0.0,52,0.94,3.571,0.0,1
1.46,1.03,0.02,0.847,3.23,0.16,0.33,0.0,3210,0.09,0.382,0.23,1
1.1,0.0,0.0,0.193,1.76,0.55,0.0,0.0,389,0.22,0.3670000000000001,0.0,1
0.0,0.0,1.56,0.0,0.0,1.56,0.0,0.0,34,0.0,0.7,0.0,1
2.22,0.0,2.22,0.0,3.33,3.33,0.0,0.0,35,1.11,0.146,0.0,1
1.73,0.0,0.86,0.0,3.46,2.16,0.0,0.0,353,0.43,0.8009999999999999,0.43,1
4.56,0.0,0.0,0.0,2.28,1.36,0.0,0.0,126,1.82,0.0,0.0,1
1.52,0.76,0.5,0.412,2.03,0.0,0.0,0.0,249,0.76,0.412,0.0,1
0.0,0.0,0.0,0.0,5.79,1.44,0.0,0.0,21,0.0,0.277,0.0,1
1.52,0.76,0.5,0.412,2.03,0.0,0.0,0.0,249,0.76,0.412,0.0,1
1.07,0.0,0.0,0.0,1.79,0.35,0.0,0.0,261,0.35,1.257,0.0,1
5.88,0.0,0.0,0.0,5.88,0.0,0.0,0.0,9,0.0,0.0,0.0,1
1.8,0.72,0.0,0.222,4.44,0.6,0.24,0.0,483,1.44,0.101,0.72,1
0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,229,0.88,0.935,0.0,1
0.24,0.0,0.12,0.094,2.41,0.12,0.0,0.0,389,0.6,0.056,0.12,1
2.63,0.0,0.0,0.0,1.31,0.0,0.0,0.0,36,1.31,1.007,0.0,1
3.61,0.0,0.0,0.21,1.2,0.0,0.0,0.0,38,0.0,0.421,0.0,1
0.0,1.07,0.0,0.38,0.0,0.0,0.0,0.0,72,0.0,0.19,0.0,1
1.92,0.0,0.0,0.0,1.92,0.0,3.84,0.0,23,0.0,1.336,0.0,1
1.69,1.39,0.0,0.133,3.19,0.09,0.79,0.0,2541,0.29,0.334,0.29,1
0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,1
0.27,0.0,0.13,0.0,0.69,0.0,0.0,0.0,144,0.0,0.0,0.0,1
1.25,0.0,0.0,0.0,2.51,0.31,0.0,0.0,278,0.31,0.777,0.0,1
0.52,0.0,0.26,0.0,0.0,0.26,0.0,0.0,1078,0.26,0.369,0.0,1
1.12,0.0,0.0,0.196,1.79,0.56,0.0,0.0,389,0.22,0.373,0.0,1
0.73,0.0,0.0,0.041,2.33,0.24,0.24,0.0,254,1.34,0.041,0.36,1
0.73,0.0,0.0,0.041,2.33,0.24,0.24,0.0,254,1.34,0.041,0.36,1
2.51,0.0,0.31,0.046,0.31,0.94,0.0,0.0,421,0.0,0.89,0.31,1
1.03,0.0,0.0,0.177,1.54,0.0,0.0,0.0,100,0.51,0.8,0.0,1
2.88,1.44,0.0,0.336,2.88,0.0,0.48,0.0,80,0.48,0.084,0.0,1
6.45,0.0,0.0,0.0,3.22,6.45,0.0,0.0,2,0.0,0.0,0.0,1
4.48,0.0,0.0,0.0,2.24,1.34,0.0,0.0,144,1.79,0.0,0.0,1
0.17,0.35,0.35,0.171,0.53,0.35,0.0,0.0,229,0.17,0.057,0.17,1
0.0,0.0,0.0,0.251,0.86,1.72,0.0,0.0,91,0.0,0.251,0.0,1
0.0,0.0,0.0,0.18600000000000005,0.0,0.0,1.26,0.0,84,0.0,0.18600000000000005,0.0,1
0.42,0.0,0.42,0.0,0.84,0.0,0.0,0.0,493,0.42,0.187,0.0,1
0.45,0.0,0.45,0.0,0.9,0.0,0.0,0.0,477,0.45,0.203,0.0,1
0.0,0.0,1.0,0.0,3.01,0.0,0.0,0.0,94,0.0,0.17600000000000002,0.0,1
0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,180,0.0,1.385,0.0,1
0.0,0.0,0.0,0.0,5.0,1.25,0.0,0.0,36,2.5,0.0,0.0,1
0.0,1.08,0.0,0.389,0.0,0.0,0.0,0.0,72,0.0,0.0,0.0,1
1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0.0,0.486,0.0,1
2.0,0.31,0.0,3.305,4.53,0.0,0.52,0.0,1016,1.26,0.141,0.21,1
0.95,0.23,0.0,0.04,3.8,0.0,0.0,0.71,189,0.23,0.0,2.61,1
1.56,0.0,0.09,0.085,3.69,0.0,0.0,0.0,1171,0.09,0.341,0.09,1
0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,23,0.0,0.546,0.0,1
0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,15,0.0,2.631,0.0,1
0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,15,0.0,5.8439999999999985,0.0,1
0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,23,0.0,1.081,0.0,1
0.64,0.0,0.0,0.0,3.24,2.59,0.0,0.0,105,0.64,0.574,0.0,1
3.73,0.0,0.0,0.0,0.93,0.0,0.0,0.0,65,0.0,0.536,0.0,1
3.24,0.0,0.64,0.156,2.27,0.32,0.32,0.0,157,0.64,0.0,0.0,1
0.0,1.08,0.0,0.383,0.0,0.0,0.0,0.0,79,0.0,0.191,0.0,1
0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,24,0.0,3.448,0.0,1
0.0,1.08,0.0,0.383,0.0,0.0,0.0,0.0,79,0.0,0.191,0.0,1
0.0,0.05,0.0,0.053,0.0,0.0,0.75,1.16,910,0.0,0.0,0.11,1
1.32,0.0,0.0,0.0,1.32,0.0,0.0,0.44,58,0.88,0.29100000000000004,0.44,1
1.23,0.0,0.2,0.065,2.89,0.61,0.0,0.0,301,0.82,0.816,0.41,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.347,0.0,1
0.0,0.75,0.1,0.065,0.0,0.0,0.1,0.0,329,0.1,0.016,0.0,1
1.8,0.0,0.0,0.225,3.6,1.14,1.3,0.0,595,0.32,0.902,0.16,1
1.66,0.39,0.09,0.151,1.66,0.87,0.19,0.0,1458,0.39,0.318,0.39,1
6.66,0.0,0.0,0.0,0.0,0.0,3.33,0.0,26,0.0,0.396,0.0,1
1.72,0.4,0.1,0.156,1.72,0.91,0.2,0.0,1428,0.4,0.297,0.4,1
2.22,0.0,0.0,0.0,5.18,0.0,2.22,0.0,289,1.11,1.096,0.0,1
0.42,0.85,0.25,0.114,1.61,0.25,0.08,0.0,1407,0.85,0.394,0.17,1
0.77,2.05,0.0,0.173,1.79,0.0,0.0,0.51,287,0.25,0.26,0.0,1
1.05,2.1,1.05,0.171,3.15,0.0,0.0,0.0,41,1.05,0.171,0.0,1
0.61,0.51,0.1,0.162,1.94,1.94,0.92,0.0,1890,1.02,0.518,0.1,1
1.72,0.4,0.1,0.156,1.72,0.91,0.2,0.0,1428,0.4,0.297,0.4,1
0.44,0.0,0.44,0.0,0.88,0.0,0.0,0.0,474,0.44,0.19,0.0,1
1.66,0.1,0.1,0.264,3.43,0.1,0.1,0.0,702,0.31,0.611,0.1,1
0.0,0.0,0.0,0.634,0.0,0.0,0.0,0.0,61,0.0,0.422,0.0,1
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,26,0.0,0.0,0.0,1
1.56,0.0,0.0,0.111,5.32,2.5,0.0,0.0,92,0.0,0.111,0.31,1
2.05,0.47,0.11,0.338,3.93,0.05,0.11,0.0,1460,0.17,0.4920000000000001,0.11,1
1.35,0.51,0.0,0.509,2.99,0.21,0.43,0.0,2340,0.14,0.478,0.29,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,1
0.0,1.12,0.0,0.408,0.0,0.0,0.0,0.0,82,0.0,0.408,0.0,1
2.41,3.38,0.0,0.7609999999999999,2.41,0.0,0.48,0.0,165,0.48,0.084,0.0,1
0.42,0.85,0.25,0.114,1.61,0.25,0.08,0.0,1410,0.85,0.394,0.17,1
1.14,0.0,0.0,0.0,0.95,0.76,0.0,0.0,381,0.19,0.264,0.0,1
2.5,1.42,0.0,0.233,2.85,0.0,0.71,0.0,140,1.07,0.233,0.0,1
0.31,0.31,0.31,0.173,1.9,0.0,0.0,0.0,279,0.0,0.13,0.0,1
0.94,0.53,0.06,0.151,4.1,0.4,0.06,0.0,1045,0.13,1.06,0.33,1
1.18,0.0,0.0,0.129,1.18,3.54,0.0,0.0,364,0.39,0.843,0.78,1
0.0,1.85,0.0,0.3670000000000001,0.0,0.0,0.92,0.0,71,0.0,0.919,0.0,1
1.64,0.45,0.16,0.493,3.74,0.0,0.0,0.04,1991,0.12,0.507,0.08,1
0.43,0.0,0.0,0.151,6.14,0.0,0.0,0.0,117,0.0,0.0,0.43,1
2.65,1.59,0.0,0.466,2.65,0.0,0.53,0.0,131,0.53,0.093,0.0,1
2.03,0.61,0.0,0.069,2.64,0.0,0.7,0.0,3116,0.35,0.556,0.17,1
2.05,0.68,0.0,1.961,2.9,0.17,0.17,0.0,660,1.7,0.387,0.0,1
1.06,0.0,0.0,0.0,1.6,0.0,0.53,0.0,43,0.0,0.311,0.0,1
1.52,0.06,0.06,0.101,3.5,0.59,0.19,0.0,1280,0.0,0.101,0.72,1
0.0,0.0,0.0,0.626,0.0,0.0,0.0,0.0,61,0.0,0.208,0.0,1
0.0,1.05,0.52,0.0,2.63,1.05,0.0,0.0,120,0.0,0.29100000000000004,0.0,1
1.55,0.0,0.0,0.0,2.79,0.0,0.31,0.0,110,0.0,0.057,0.31,1
0.64,0.0,0.0,0.111,3.87,0.0,0.0,0.0,63,0.0,1.116,0.0,1
0.64,0.0,0.0,0.11,3.84,0.0,0.0,0.0,64,0.0,1.103,0.0,1
1.09,0.62,0.31,4.017,2.19,0.15,0.15,0.0,259,0.62,0.378,0.0,1
0.35,0.59,0.23,0.191,1.9,2.13,0.95,0.0,1509,1.18,0.42,0.11,1
3.38,0.36,0.0,0.031,2.01,0.0,0.0,0.0,535,0.36,0.249,0.0,1
2.35,1.41,0.0,0.41,2.83,0.0,0.47,0.0,137,0.47,0.08199999999999999,0.0,1
0.88,0.0,0.0,0.128,2.36,0.0,0.0,0.0,368,0.0,0.153,0.14,1
1.63,0.0,0.0,0.0,0.81,0.0,0.0,0.0,151,0.81,0.125,0.0,1
0.88,0.0,0.0,0.128,2.36,0.0,0.0,0.0,368,0.0,0.153,0.14,1
1.45,0.37,0.13,0.5,3.2,0.27,0.43,0.0,2220,0.13,0.456,0.3,1
0.61,0.61,0.0,0.223,2.45,0.0,0.61,0.0,490,0.4,0.382,0.0,1
1.14,2.85,0.0,0.74,5.14,0.0,0.0,0.0,116,0.0,0.211,0.0,1
1.18,2.95,0.0,0.763,5.32,0.0,0.0,0.0,114,0.0,0.109,0.0,1
0.0,0.6,0.0,0.121,1.21,0.0,0.0,0.0,261,0.81,0.121,0.2,1
0.38,0.19,0.77,0.21600000000000005,0.77,0.19,0.58,0.0,113,1.55,0.185,0.0,1
0.0,0.0,0.0,0.632,0.0,0.0,0.0,0.0,60,0.0,0.21,0.0,1
0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,62,0.0,0.203,0.0,1
0.0,0.74,0.1,0.065,0.0,0.0,0.1,0.0,381,0.21,0.016,0.0,1
2.72,0.0,0.9,0.0,1.81,0.0,0.9,0.0,64,0.0,0.537,0.0,1
1.02,0.0,1.02,0.17,3.06,2.04,0.0,0.0,25,0.0,0.0,0.0,1
1.12,0.0,0.56,0.0,1.97,1.41,0.28,0.0,555,0.0,0.153,0.28,1
1.85,0.46,0.0,0.5,1.85,0.92,0.46,0.0,126,0.0,0.142,0.0,1
1.28,0.14,0.0,0.118,3.86,0.14,0.42,0.0,250,1.43,0.094,0.0,1
2.91,0.0,0.0,0.0,4.95,0.0,0.87,0.0,46,0.87,0.0,0.29,1
2.23,0.0,0.0,0.353,1.67,0.0,0.0,0.0,108,2.23,0.08800000000000001,0.55,1
0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,2,0.0,0.0,0.0,1
1.63,0.0,0.0,0.0,0.81,0.0,0.0,0.0,151,0.81,0.121,0.0,1
0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,21,0.0,0.0,0.0,1
1.34,0.0,1.07,0.0,3.5,0.0,0.0,0.0,339,1.61,0.324,0.0,1
0.67,0.0,0.67,0.048,2.02,0.0,0.67,0.0,59,0.0,0.0,0.0,1
0.4,0.0,0.4,0.0,2.04,0.0,0.0,0.0,118,0.4,0.11,0.0,1
3.09,0.2,0.0,0.132,1.65,0.41,1.03,0.0,565,0.41,1.689,0.2,1
3.63,0.0,0.9,0.0,2.72,0.0,0.9,0.0,18,0.0,0.774,0.0,1
1.33,0.0,0.0,0.0,3.33,0.0,0.0,0.0,32,2.0,0.111,0.0,1
1.34,0.5,0.0,0.505,2.96,0.21,0.43,0.0,2426,0.14,0.439,0.28,1
2.83,0.28,0.0,0.042,0.84,0.0,1.41,0.0,386,0.28,1.289,0.28,1
2.06,0.0,0.0,0.113,3.47,0.16,0.24,0.0,441,0.0,0.213,0.16,1
2.38,0.0,0.34,0.0,4.76,2.04,0.0,0.0,328,0.68,0.215,0.0,1
0.51,0.12,0.0,0.299,1.93,0.77,0.9,0.0,981,0.0,1.082,0.64,1
1.96,0.0,0.0,0.092,1.56,0.78,0.0,0.0,222,1.17,0.0,0.0,1
0.49,0.0,0.0,0.0,0.82,0.66,0.33,0.0,549,1.48,0.616,0.0,1
1.36,0.68,0.0,0.232,3.4,0.0,0.0,0.0,96,0.0,0.232,0.68,1
3.21,0.0,0.64,0.156,2.25,0.32,0.32,0.0,149,0.64,0.0,0.0,1
1.36,0.0,1.36,0.0,2.73,1.82,0.45,0.0,158,0.91,0.368,0.0,1
1.25,0.0,1.25,0.0,5.0,2.5,0.0,0.0,134,0.0,0.225,0.62,1
1.25,0.0,1.25,0.0,5.0,2.5,0.0,0.0,134,0.0,0.223,0.62,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,1
0.0,0.0,2.1,0.0,4.21,0.0,0.0,0.0,62,0.0,0.0,0.0,1
0.49,0.0,0.0,0.0,0.24,0.24,0.0,0.0,400,0.24,0.0,0.0,1
